preco_total,area_util,local,vagas,titulo,endereco,descricao
320000.0,34.0,Asa Sul,0,"Srtvs Conjunto D Blocos A, B E C Lote 05 Srtvs Conjunto D Blocos A, B E C Lote 05",", Asa Sul, Brasília , Asa Sul, Brasília","EDIFÍCIO CENTRO EMPRESARIAL BRASÍLIA ENDEREÇO: SRTV/ SUL QUADRA 701 BL A SALAS 3º ANDAR BRASILIA-DF.LOCALIZAÇÃO: Próximo Shopping Venâncio 2000 e Pátio Brasil - Área útil com 34 m2;- Salas com persiana, piso cerâmica, banheiros, pintura nova, VALOR DO ALUGUEL: R$ 1.200,00 (Hum Mil e Duzentos Reais) VALOR DO CONDOMÍNIO: R$ 610,00 (Seiscentos e Deze Reais) VALOR DO IPTU: R$ 2.156,00 (Dois Mil, Cento e Cinquenta e Seis reais) á vista ou 6x e ou proporcional ao período da locação OFERECEMOS AS SEGUINTES MODALIDADES DE LOCAÇÃO:- Fiadores com imóvel registrado e quitado no DF (Distrito Federal) e renda 3x - Seguro fiança;- Título de capitalização Ligue agora e agende uma visita!Telefone (s): (61) Ver dados / Ver dados (Whatsapp) - 06/08/2018"
280000.0,28.0,Asa Norte,0,Excelente Sala no Vision Work & Live Excelente Sala no Vision Work & Live,"Quadra SHN Quadra 1 1, Asa Norte, Brasília Quadra SHN Quadra 1 1, Asa Norte, Brasília","VISÃO IMÓVEIS VENDE: SALA COMERCIAL NO VISION WORK E LIVEBANHEIROSEM VAGA DE GARAGEM ***VALORES E INFORMAÇÕES SUJEITOS A ALTERAÇÕES***DESCUBRA AS VANTAGENS DE COMPRAR, VENDER, ALUGAR E ADMINISTRAR SEU IMÓVEL COM QUEM TEM 40 ANOS DE EXPERIÊNCIA NO MERCADO.AVALIAÇÃO GRATUITA!LIGUE AGORA MESMO E AGENDE SUA VISITA. CONTATO Ver dadosACESSE: WWW.VISAOIMOVEIS.COM - 12/02/2019 Natalia: (61) Ver dados (61) Ver dados"
450000.0,147.0,Centro,0,"Ponto Comercial 02 Lojas Com Banheiros 28,50 m² Cada, 03 Quartos E 03 Salas (Suítes) 30 m² Cada, Oti Ponto Comercial 02 Lojas Com Banheiros 28,50 m² Cada, 03 Quartos E 03 Salas (Suítes) 30 m² Cada, Oti","QS 11, Conjunto e, Lote , Centro, Brasília QS 11, Conjunto e, Lote , Centro, Brasília","Investplus vende muito bom ponto comercial escriturado com habite-se:02 lojas com banheiros 28,50 m² cada, 03 quartos e 03 salas (suítes) 30 m² cada, 147 m² de área total, ótima localização oportunidade avenida super movimentada, comercio completo, lojas, boutiques, pontos comerciais, padarias, lanchonetes, escritórios diversos.Localizado:Águas ClarasValor:R$ 450.000,00Agende sua visita. 0.Ver dados"
140000.0,40.0,Setor de Armazenagem e Abastecimento Norte,0,Loja - Saan Quadra 01 - Prédio Comercial Loja - Saan Quadra 01 - Prédio Comercial,"SAAN QUADRA 01, Setor de Armazenagem e Abastecimento Norte, Brasília SAAN QUADRA 01, Setor de Armazenagem e Abastecimento Norte, Brasília",LOJA COM BANHEIRO LOCALIZADA NO TÉRREO EM PRÉDIO COMERCIAL. PISO EM CERÂMICA. * ÁGUA E LUZ INDIVIDUALIZADOS * CONTATO: IMOBILIÁRIA AMIIGO SCLN 309 BLOCO E SALA 216 - ASA NORTE TEL.: Ver dados CORRETOR - GERALDO - Ver dados CORRETOR - ALEXANDRE - Ver dados GERENTE - MARCOS - Ver dados
175000.0,26.0,Goiás,0,Comercial - Jardim América Comercial - Jardim América,", Jardim América, Goiânia , Jardim América, Goiânia","Excelente Sala Comercial!!!Sala muito bem localizada, toda montada para escritório com fino acabamento.Armário no banheiro e copa, arquivo fichário com gavetas, recepção, 2 mesas, sofás de espera, pia do banheiro/pedra da bancada da recepção/e bancada na copa no mármore travertino, espelhos no banheiro e copa, TV smart de 40 polegadas, frigobar brastemp porta de vidro, cortina blackout, materiais elétricos pial legrand e 2 ares-condicionados.Gustavo Guimarães(62)9.Ver dados - 05/11/2018"
1200000.0,574.0,Gama,0,Prédio Gama Prédio Gama,"QUADRA QUADRA, Setor Central, Gama QUADRA QUADRA, Setor Central, Gama","Prédio de frente pro Alternativo center.ótimo prédio comercial e residencial , novo com excelente acabamento , loja vazada no térreo com área de 108m ,ALUGADO.No 1 ,2 e 3 piso composto por 4 apartamentos de um quarto , sala, cozinha ,banheiro , área de serviço.E 2 apartamnetos de 2 quartos , sala , cozinha e banheiro.ÁGUA E LUZ INDIVIDUALIZADAS.RENTABILIDADE DE 6.000,00 POR MÊSAgende hoje mesmo uma visita .Os preços anunciados poderão sofrer alteração a qualquer momento entre em contato com um de nossos colaboradores.Agende hoje mesmo uma visita . - 06/02/2019"
850000.0,66.0,Asa Norte,2,Scn 01 * América Office Tower - Duas Salas Integradas. Scn 01 * América Office Tower - Duas Salas Integradas.,"SCN 01, Asa Norte, Brasília SCN 01, Asa Norte, Brasília","*** DUAS SALAS INTEGRADAS ***O America Office Tower é um edifício comercial, de localização privilegiada, situado na quadra 1 do Setor Comercial Norte. É formado por uma torre de escritórios,3 subsolos de garagens, 23 andares, salas e lojas e escritórios.Possui sistema controlado por cartão eletrônico deaproximação, circuito fechado de televisão, sistema automático de incêndio.Sistemas monitorados 24 horas pela central de opera- ção do edifício.* Descrição das salas :- 02 salas integradas- Área útil : 33 m² Cada- Reformadas ( recepção, escritório, sala de reunião ) - Projeto de iluminação- Ar condicionado- 02 banheiros- 02 vagas de garagem* CONTATO : - VÂNIA FARIA - CORRETORA DE IMÓVEIS- ( 61 ) Ver dados & Ver dados- e-mail : Ver dados"
770470.0,77.0,Asa Sul,0,Sala Centro Clínico Advance II Sala Centro Clínico Advance II,", Asa Sul, Brasília , Asa Sul, Brasília","Sala para venda e locação no Centro Clínico Advance II.Áreas de 76,83 m² em um complexo hospitalar com 4 subsolos, térreo e mais 3 pavimentos com amplo estacionamento pensado para o conforto dos pacientes e visitantes.O empreendimento segue tendência dos mais modernos centros clínicos do mundo, especialmente planejado para consultórios, clínicas, profissionais e empresas de saúde em geral. Marque uma visita!*Somos correspondente bancário. Financie seu imóvel AQUI*.Mais informações por telefone ou Whatsapp:(61) Ver dados(61) Ver dados/5007(61) Ver dadoswww.atalaiadf.com.br - 21/08/2018"
240000.0,30.0,Asa Sul,0,Mobiliada - Com Garagem - Pode Ser Vendida Alugada Mobiliada - Com Garagem - Pode Ser Vendida Alugada,"SAUS Quadra 3, Asa Sul, Brasília SAUS Quadra 3, Asa Sul, Brasília","MRC IMÓVEIS APRESENTA:. LINDA, DECORADA E EQUIPADA - COM GARAGEM. PODE SER VENDIDA ALUGADASala 30m2 - 2 ambientes - sendo recepção e sala principal - finamente reformada, semi mobiliada e com decoração Mainline - com frigobar, cafeteira e forno de micro-ondas - lindo projeto de armários e iluminação by Elinton Brandão. Sala com ar-condicionado digital. 1 Vaga de garagem.O Edifício Business Point é novo, moderno, imponente, além de dispor de moderno sistema de segurança. Tudo isto sem contar a excelente localização, ao lado da Praça dos Tribunais, Previdência Social, Receita Federal, Caixa e OAB. O Edifício Business Point oferece diversas vagas de garagem para locação.Corretor responsável:Marcio Veloso(61) Ver dados.9051MRC IMÓVEIS: CJ 18.046/DF - SEU BEM É O NOSSO MAIOR PATRIMÔNIO!www.wimoveis.com.brCodigo anúncio: VILLA61551 - Ver dados"
850000.0,36.0,Centro,0,Comercial - Clsw 300 A Bloco 2 Ed Belas Artes Comercial - Clsw 300 A Bloco 2 Ed Belas Artes,"QUADRA CLSW 300A BLOCO, Centro, Brasília QUADRA CLSW 300A BLOCO, Centro, Brasília","Excelente investimento! Duas lojas conjugadas no prédio mais movimentado na Quadra 300! VALOR DAS DUAS LOJAS JUNTAS À VENDA: R$ 1.700.000,00Região de comércio intenso e de alto padrão!Localização privilegiada: próximo a ponto de ônibus, Avenida Comercial e via de acesso principal do Sudoeste! Local de fácil acesso e estacionamento amplo na lateral.Àrea Útil: 36,00 metros e 34,00Duas lojas alugadas por: R$ 6.748,00Valor condomínio: R$ 259,36 e R$ 277,64Valor Anual IPTU/TLP/2018: R$ 2.164,35 e R$ 2.714,38 Informações adicionais, entre em contato com uma de nossos corretoras!!Agende agora sua visita!!!Vanuza Vasconcelos: (61) 9.Ver dadosIvone Rodrigues: (61) 9.Ver dadosSimone Monteiro : (61) Ver dadosVer dados.8922 - Geral - 10/10/2018"
100000.0,25.0,Goiás,0,"Últimas Unidadesvendo Sala 25,40 m² Centro Empresarial Esplanada Últimas Unidadesvendo Sala 25,40 m² Centro Empresarial Esplanada","Parque Esplanada III, Parque Esplanada III, Valparaíso de Goiás Parque Esplanada III, Parque Esplanada III, Valparaíso de Goiás","* Excelente localização *Salas novas 25,40M²"
259000.0,35.0,Águas Claras,0,Rua Copaiba Df Century Plaza Rua Copaiba Df Century Plaza,"RUA COPAIBA, Aguas Norte, Águas Claras RUA COPAIBA, Aguas Norte, Águas Claras","DF CENTURY PLAZAVENDEMOS EM AGUAS CLARAS / SALA COMERCIALDF CENTURY PLAZA 06º ANDAR Sala comercial com 35,02m², canto, frente EPTG.R$ 259.000,00 - Valor total. Venda ou troque o seu imóvel com segurança.Avaliação profissional gratuíta sem compromisso. . Oferecemos assessoria em crédito Imobiliário junto as Instituições Financeiras de sua preferência. Executamos todo o processo de compra e venda com agilidade. - 03/08/2017"
146760.0,24.0,Samambaia,0,Vista Life Center - Ao Lado Do Hospital Hrsam Vista Life Center - Ao Lado Do Hospital Hrsam,"Quadra QS 614, Samambaia Norte, Samambaia Quadra QS 614, Samambaia Norte, Samambaia",Compre direto da construtora!Abra seu negócio em um local exclusivo. Ao lado do Hospital HRSAM com ótima visibilidade e vista livre permanente.- Fácil acesso pela EPTG e pela Av. Leste;- Unidades planejadas para clínicas e consultórios;- Unidades de cobertura com varanda;- Subsolo com garagem;- Estacionamento público;- 02 elevadores;- Instalações para ar-condicionado;Codigo anúncio: Ver dados - Ver dados
279720.0,31.0,Asa Sul,0,Sala Comercial Brasil 21 Sala Comercial Brasil 21,"Shs Quadra 6 , Asa Sul, Brasília Shs Quadra 6 , Asa Sul, Brasília",Sala Comercial Brasil 21
7000000.0,2150.0,Setor Da Industria E Abastecimento,0,Sia Trecho 17 - Prédio Com Habite - Se + Lote De 1.600 m² Sia Trecho 17 - Prédio Com Habite - Se + Lote De 1.600 m²,"Sia trecho, Setor Da Industria E Abastecimento, Brasília Sia trecho, Setor Da Industria E Abastecimento, Brasília","SIA TRECHO 17 (PRÓ DF) – PRÉDIO + LOTE Vendemos 02 imóveis localizados no SIA (Setor de Indústrias e Abastecimento), próximo a ANVISA. O primeiro imóvel é um excelente prédio com 2.150m² de área construída. Descrição do Prédio: • Térreo + 04 andares. • Elevador • Garagem no subsolo • Fachada pastrilhada • Em todos os andares tem banheiros Masc/Fem/Deficiente • Copas • Áreas para TI e CPD • Caixa dáguas no subsolo e na cobertura • Escada de incêncio. • Amplo espaço para estoque, podendo ser substituído por laje de escritórios. • Habite-se. O segundo imóvel é o lote ao lado lote do prédio. O lote tem 1.600m², de esquina. O lote já tem as fundações estabelecidas para receber um prédio com tamanho compatível com o PDOT definido para a região do SIA. Necessariamente os 2 imóveis de tem que ser vendidos juntos, mesmo tendo matrículas em separado. CORRETOR RESPONSÁVEL: PHELIPE NERBASS: (61) Ver dados (WhatsApp) Demais Corretores: Carlos Augusto: (61) Ver dados (WhatsApp) Jairo Nascimento: (61) Ver dados (WhatsApp) (Os preços e informações poderão sofrer informações sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores)."
160000.0,28.0,Asa Sul,0,"Sbs, Sala Empire Center Sbs, Sala Empire Center","Quadra SBS, Sala Empire Center, Asa Sul, Brasília Quadra SBS, Sala Empire Center, Asa Sul, Brasília","Vende ou Aluga SALA no Setor Bancário Sul - SBS,Ed. Empire Center, com área privativa de 28,35m2. Sala desocupada, com vista livre para o Banco Central e Asa Sul, com piso em carpete de madeira e banheiro privativo. BENEFÍCIOS: O Imóvel tem localização previlegiada, com vários acessos de transporte, facilidade de transporte público, perto do Setor Comercial Sul, próximo ao metrô, a bancos, restaurantes e comércio. (Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)"
180000.0,27.0,Asa Norte,0,Cln 303 Bloco A - Asa Norte Cln 303 Bloco A - Asa Norte,"CLN 303 BLOCO A - ASA NORTE 1º Andar, Asa Norte, Brasília CLN 303 BLOCO A - ASA NORTE 1º Andar, Asa Norte, Brasília","SALA para VendaASA NORTE, BRASÍLIA01 salas, 01 banheiros37,51 construída, 27,00 útil - 25/01/2019"
185000.0,75.0,Asa Sul,0,Comercial - Asa Sul Comercial - Asa Sul,", Asa Sul, Brasília , Asa Sul, Brasília","SALA para Venda ou ALUGUEL COM 15 M2 CORREDOR E PORTA DE VIDROASA SUL, BRASÍLIA2 salas, 1 banheiro E 1 copa75,00 útil - 04/02/2019"
550000.0,60.0,Asa Sul,0,Sgas 910 Ed. Mix Park Sul Bloco E - Oportunidade! Sgas 910 Ed. Mix Park Sul Bloco E - Oportunidade!,"SGAS, Asa Sul, Brasília SGAS, Asa Sul, Brasília","OPORTUNIDADE!2 salas comerciais uma ao lado da outra, integradas.Nascente, 60 m², 2° andar, reformada.- Piso Flutuante- Banheiro- Copa- Suporte para ar condicionadoIPTU Sala 1: R$ 1.447,85IPTU Sala 2: R$ 1.427,56Informações:Brasília Imóveis: (61) Ver dados/1143 (61) Ver dados/Ver dadoswww.brasiliaimoveis.imb.brObservações:- Fotos meramente ilustrativas.- Os valores de condomínio estão sujeitos a alteração sem aviso prévio. - 14/01/2019"
145000.0,35.0,Riacho Fundo,0,Loja Com 35 m² no Riacho Fundo 1 Loja Com 35 m² no Riacho Fundo 1,"QUADRA CLN 3, Riacho Fundo I, Riacho Fundo QUADRA CLN 3, Riacho Fundo I, Riacho Fundo","Ótima loja comercial no Riacho Fundo 1! São 35 m² de espaço, com 1 banheiro. Situa próximo ao Supermercado Superbom, salões de beleza, parada de ônibus. - INVICTA IMÓVEIS - NOSSA HISTÓRIA, SUA CONFIANÇA DESDE 1989 IMPORTANTE:1)os valores aqui descritos, já estão incluído o desconto de pontualidade.2)os valores de condomínio podem sofrer alteração e deverão ser confirmados pelo candidato a locação junto a administradora do condomínio.Endereço Comercial Unidade Riacho Fundo ICLN 03 BLOCO A LOTES 1/2 LOJA 06 - 07/06/2018"
320000.0,300.0,Guará,0,Galpão no Guará 2 Qe 40 Setor De Oficina Galpão no Guará 2 Qe 40 Setor De Oficina,"QD QE 40 , Guara II, Guará QD QE 40 , Guara II, Guará",Galpão no Guará II QE 40 Setor de oficinas Área Especial 2ª frente conjunto C lote 12 Lote com 300 metros com galpão dentro de + ou ? 200 metros. Agende uma visita: Ver dados
980000.0,60.0,Noroeste,2,Lojas Pronta E Construindo É Comigo no Noroeste Lojas Pronta E Construindo É Comigo no Noroeste,"CLNW 10/11, Noroeste, Brasília CLNW 10/11, Noroeste, Brasília","MIRANDA LOJAS NO NOROESTE ALUGA EXCELENTE LOJA NO BAIRRO MAIS NOVO DE BRASÍLIA! - LOJA COM 02 BANHEIROS; - SOBRELOJA; - SUBSOLO (DEPOSITO); - 02 VAGAS DE GARAGEM; PARA AGENDAR UMA VISITA, FAVOR LIGAR PARA TELEFONES Ver dados TIM ZAP Ver dados 24 HORAS TENHO OUTRAS OPÇÕES DE LOJA"
395000.0,55.0,Lago Norte,0,"Sala Comercial à Venda, Lago Norte, Brasília, Shin Ca 05, Ed. Firenze Sala Comercial à Venda, Lago Norte, Brasília, Shin Ca 05, Ed. Firenze","Quadra CA 5, Lago Norte, Brasília Quadra CA 5, Lago Norte, Brasília","SHIN CA 05 ED. FIRENZE - LAGO NORTE Apartamento mobiliado, como 54,86m² privativos, andar alto, canto, nascente, toda a varanda com vista, vaga de garagem coberta, segurança e portaria com câmeras 24h.O prédio é próximo ao iguatemi, deck norte e supermercado big box, onde você encontra tudo para o seu dia-a-dia!Móveis e eletrodomésticos incorporados ao imóvel : armários, ar-condicionado, geladeira, microondas, coifa, cooktop, forno, filtro, poltronas, 02 puffs e rack.Condomínio incluso água e serviços.IPTU residencial.Possui projeto para incorporação da varanda, possibilitando um grande aumento na área. - 12/02/2019 Arthur Quartin: (61) Ver dados"
2000000.0,444.0,Goiás,0,"Galpão Comercial à Venda, Parque Esplanada II, Valparaíso De Goiás. Galpão Comercial à Venda, Parque Esplanada II, Valparaíso De Goiás.","Avenida Marginal 2, Parque Esplanada II, Valparaíso de Goiás Avenida Marginal 2, Parque Esplanada II, Valparaíso de Goiás",EXCELENTE LOCALIZAÇÃO - Frente para BR - Próximo as melhores lojas da região - Estuda proposta - Galpão com 440 m2REMAX Prime - 12/02/2019
195000.0,33.0,Asa Sul,0,"Srts Alugo/vendo Sala Comercial, Preço De Ocasião Srts Alugo/vendo Sala Comercial, Preço De Ocasião","SRTVS BLOCO K ED. EMBASSY TOWER, Asa Sul, Brasília SRTVS BLOCO K ED. EMBASSY TOWER, Asa Sul, Brasília","ALUGO/VENDOÓTIMA SALA COMERCIAL no Ed. EMBASSY TOWER, COM PISO EM CARPETE, ARMÁRIOS E APARELHO DE AR CONDICIONADO.EXCELENTE LOCALIZAÇÃO, AO LADO DO FORUM, SHOPPING, PARADAS DE ONIBUS...ACEITAMOS PROPOSTA DE REFORMA.O preço anunciado corresponde ao valor do aluguel mensal líquido e só vale para os pagamentos realizados até o vencimento. Ao valor do aluguel líquido é acrescido 10%, correspondente à perda do desconto pontualidade, quando o pagamento ocorre após o vencimento. Os valores de taxas condominiais, podem sofrer alteração e deverão ser confirmados pelo candidato à locação junto à administração do condomínio. ROBERTO GOMESVISITAS: 61 Ver dados/Ver dadosAvaliação para venda e locaçãoDesde 1997 fazendo bons negóciosww.rgimovel.com.br - 06/12/2018"
523800.0,84.0,Águas Claras,0,"Loja A Venda Com 84,08 m² em Águas Claras - Brasília Df Loja A Venda Com 84,08 m² em Águas Claras - Brasília Df","Rua das figueiras , Centro, Águas Claras Rua das figueiras , Centro, Águas Claras","Loja comercial, área privativa 84,08 m² . Próximo ao Vista Shopping, comercio local, área nobre. Desocupada e com pé direito alto. Muito bem localizada com clínicas 100% ocupadas e funcionando. Localizada em região bem movimentada. Próxima a principal entrada/saída do bairro, a EPVP e comércio em geral. A área do imóvel anunciado é uma estimativa e deve ser confirmada pelo pretendente interessado junto à Certidão de Ônus do Imóvel.Agende sua visita. 0.Ver dados"
